time,open,high,low,close
2022-01-03 00:00:00+05:30,23.3197,23.3998,22.65,22.86
2022-01-10 00:00:00+05:30,22.861,23.251,21.92,22.4318
2022-01-17 00:00:00+05:30,22.42,23.305,22.38,23.009
2022-01-24 00:00:00+05:30,23.0108,24.699,22.78,23.855
2022-01-31 00:00:00+05:30,23.84,24.011,22.13,22.444
2022-02-07 00:00:00+05:30,22.4408,23.078,21.98,23.05
2022-02-14 00:00:00+05:30,23.0538,23.939,22.75,23.849
2022-02-21 00:00:00+05:30,23.849,24.087,23.058,23.983
2022-02-28 00:00:00+05:30,23.977,25.616,23.819,24.32
2022-03-07 00:00:00+05:30,24.332,26.138,24.26,25.578
2022-03-14 00:00:00+05:30,25.557,26.945,24.91,24.961
2022-03-21 00:00:00+05:30,24.9686,25.538,24.445,25.19
2022-03-28 00:00:00+05:30,25.189,25.847,24.558,24.9508
2022-04-04 00:00:00+05:30,24.9508,25.084,23.95,24.5228
2022-04-11 00:00:00+05:30,24.524,25.37,24.109,24.8827
2022-04-18 00:00:00+05:30,24.885,26.215,24.85,25.888
2022-04-25 00:00:00+05:30,25.886,25.995,23.38,23.628
2022-05-02 00:00:00+05:30,23.6227,23.926,22.1,22.461
2022-05-09 00:00:00+05:30,22.461,23.274,21.679,21.754
2022-05-16 00:00:00+05:30,21.754,22.099,20.43,21.633
2022-05-23 00:00:00+05:30,21.6287,22.185,21.26,21.8157
2022-05-30 00:00:00+05:30,21.819,22.441,21.65,21.969
2022-06-06 00:00:00+05:30,21.969,22.512,21.4,22.07
2022-06-13 00:00:00+05:30,22.07,22.2802,20.949,21.223
2022-06-20 00:00:00+05:30,21.228,21.962,20.87,21.589
2022-06-27 00:00:00+05:30,21.56,21.935,20.59,21.1327
2022-07-04 00:00:00+05:30,21.1327,21.359,19.37,19.963
2022-07-11 00:00:00+05:30,19.921,20.199,18.9,19.1206
2022-07-18 00:00:00+05:30,19.1218,19.405,18.12,18.717
2022-07-25 00:00:00+05:30,18.707,19.093,18.22,18.404
2022-08-01 00:00:00+05:30,18.39,20.508,18.37,20.332
2022-08-08 00:00:00+05:30,20.326,20.74,19.53,20.5987
2022-08-15 00:00:00+05:30,20.602,20.871,20.07,20.245
2022-08-22 00:00:00+05:30,20.246,20.308,18.7,18.975
2022-08-29 00:00:00+05:30,18.9741,19.425,18.499,18.7877
2022-09-05 00:00:00+05:30,18.7877,18.8422,17.54,18.148
2022-09-12 00:00:00+05:30,18.119,20.009,17.82,19.812
2022-09-19 00:00:00+05:30,19.8124,19.9412,18.76,19.399
2022-09-26 00:00:00+05:30,19.399,19.917,18.329,18.413
2022-10-03 00:00:00+05:30,18.425,20.7082,17.94,20.67
2022-10-10 00:00:00+05:30,20.6838,21.236,19.49,19.63
2022-10-17 00:00:00+05:30,19.62,19.7175,18.07,18.633
2022-10-24 00:00:00+05:30,18.64,19.673,18.2,19.2468
2022-10-31 00:00:00+05:30,19.2478,19.7732,18.77,19.175
2022-11-07 00:00:00+05:30,19.1787,21.003,18.81,20.843
2022-11-14 00:00:00+05:30,20.838,22.0812,20.47,22.0698
2022-11-21 00:00:00+05:30,22.0687,22.2462,20.56,20.793
2022-11-28 00:00:00+05:30,20.7998,21.6712,20.77,20.925
2022-12-05 00:00:00+05:30,20.9311,23.511,20.86,22.185
2022-12-12 00:00:00+05:30,22.1838,23.678,22.0,23.206
