time,open,high,low,close
2022-01-03 00:00:00+05:30,1828.608,1831.65,1797.3,1801.3
2022-01-04 00:00:00+05:30,1801.56,1816.728,1798.2,1815.006
2022-01-05 00:00:00+05:30,1814.96,1829.68,1811.4,1823.734
2022-01-06 00:00:00+05:30,1823.845,1824.365,1786.1,1787.638
2022-01-07 00:00:00+05:30,1787.56,1798.65,1782.3,1796.353
2022-01-08 00:00:00+05:30,1796.26,1797.74,1793.2,1795.92
2022-01-10 00:00:00+05:30,1794.459,1802.31,1789.5,1799.9
2022-01-11 00:00:00+05:30,1800.14,1820.14,1798.4,1819.938
2022-01-12 00:00:00+05:30,1819.88,1827.91,1813.8,1826.015
2022-01-13 00:00:00+05:30,1825.92,1828.16,1811.2,1820.38
2022-01-14 00:00:00+05:30,1820.5,1829.144,1813.6,1817.15
2022-01-15 00:00:00+05:30,1817.03,1819.01,1815.4,1817.91
2022-01-17 00:00:00+05:30,1817.49,1823.21,1812.0,1817.9
2022-01-18 00:00:00+05:30,1818.15,1822.77,1805.0,1813.5
2022-01-19 00:00:00+05:30,1813.38,1842.87,1809.3,1841.815
2022-01-20 00:00:00+05:30,1841.74,1847.94,1835.3,1841.42
2022-01-21 00:00:00+05:30,1841.451,1843.21,1828.2,1832.04
2022-01-22 00:00:00+05:30,1832.05,1835.09,1827.4,1834.42
2022-01-24 00:00:00+05:30,1834.575,1844.33,1828.4,1841.14
2022-01-25 00:00:00+05:30,1840.8,1852.85,1833.9,1852.18
2022-01-26 00:00:00+05:30,1852.03,1853.83,1827.8,1829.05
2022-01-27 00:00:00+05:30,1828.9,1833.3,1790.5,1794.26
2022-01-28 00:00:00+05:30,1794.26,1799.41,1779.3,1786.62
2022-01-29 00:00:00+05:30,1786.51,1792.19,1783.1,1791.16
2022-01-31 00:00:00+05:30,1791.113,1799.68,1784.4,1797.89
2022-02-01 00:00:00+05:30,1797.75,1808.78,1794.5,1800.924
2022-02-02 00:00:00+05:30,1800.79,1810.78,1793.6,1809.115
2022-02-03 00:00:00+05:30,1809.158,1809.23,1787.9,1805.23
2022-02-04 00:00:00+05:30,1805.298,1814.88,1791.5,1807.61
2022-02-05 00:00:00+05:30,1807.62,1808.57,1804.8,1807.54
2022-02-07 00:00:00+05:30,1806.808,1821.23,1805.91,1821.15
2022-02-08 00:00:00+05:30,1821.084,1828.38,1814.4,1828.11
2022-02-09 00:00:00+05:30,1828.11,1835.81,1823.8,1834.63
2022-02-10 00:00:00+05:30,1834.5,1841.95,1821.4,1835.34
2022-02-11 00:00:00+05:30,1835.268,1860.26,1820.6,1857.03
2022-02-12 00:00:00+05:30,1857.03,1865.434,1851.3,1858.44
2022-02-14 00:00:00+05:30,1859.233,1872.88,1850.0,1871.07
2022-02-15 00:00:00+05:30,1870.94,1879.5,1843.8,1854.94
2022-02-16 00:00:00+05:30,1855.18,1870.47,1849.3,1866.24
2022-02-17 00:00:00+05:30,1866.22,1901.12,1864.9,1897.15
2022-02-18 00:00:00+05:30,1897.07,1902.46,1885.5,1896.14
2022-02-19 00:00:00+05:30,1896.03,1899.48,1892.6,1897.768
2022-02-21 00:00:00+05:30,1900.307,1908.23,1886.7,1904.82
2022-02-22 00:00:00+05:30,1904.82,1914.12,1891.1,1903.461
2022-02-23 00:00:00+05:30,1903.5,1910.5,1888.6,1908.598
2022-02-24 00:00:00+05:30,1908.72,1974.398,1904.2,1920.14
2022-02-25 00:00:00+05:30,1920.14,1921.59,1877.78,1886.534
2022-02-26 00:00:00+05:30,1886.4,1892.89,1886.3,1889.07
