time,open,high,low,close
2022-01-03 04:00:00+05:30,1828.608,1831.65,1824.7,1826.088
2022-01-03 08:00:00+05:30,1825.8,1826.87,1822.8,1825.3
2022-01-03 12:00:00+05:30,1825.22,1827.54,1820.3,1826.47
2022-01-03 16:00:00+05:30,1826.32,1827.093,1802.1,1802.79
2022-01-03 20:00:00+05:30,1802.824,1806.66,1797.3,1801.3
2022-01-04 00:00:00+05:30,1801.56,1804.528,1799.8,1801.028
2022-01-04 04:00:00+05:30,1800.404,1807.1,1800.2,1805.0
2022-01-04 08:00:00+05:30,1805.25,1806.18,1802.0,1803.435
2022-01-04 12:00:00+05:30,1803.1,1808.6,1800.7,1805.2
2022-01-04 16:00:00+05:30,1805.49,1810.93,1798.2,1810.26
2022-01-04 20:00:00+05:30,1809.96,1816.728,1806.8,1815.006
2022-01-05 00:00:00+05:30,1814.96,1815.4,1812.4,1814.086
2022-01-05 04:00:00+05:30,1813.72,1816.175,1811.5,1815.39
2022-01-05 08:00:00+05:30,1815.458,1817.006,1811.8,1813.014
2022-01-05 12:00:00+05:30,1812.95,1820.13,1811.4,1818.228
2022-01-05 16:00:00+05:30,1818.26,1829.68,1814.1,1825.7
2022-01-05 20:00:00+05:30,1825.765,1826.65,1819.2,1823.734
2022-01-06 00:00:00+05:30,1823.845,1824.365,1807.3,1810.03
2022-01-06 04:00:00+05:30,1809.58,1812.19,1805.9,1809.044
2022-01-06 08:00:00+05:30,1809.03,1809.35,1798.8,1801.96
2022-01-06 12:00:00+05:30,1801.99,1807.15,1792.6,1800.9
2022-01-06 16:00:00+05:30,1801.178,1801.7,1786.1,1791.74
2022-01-06 20:00:00+05:30,1791.74,1795.35,1786.5,1787.638
2022-01-07 00:00:00+05:30,1787.56,1791.2,1785.4,1790.688
2022-01-07 04:00:00+05:30,1790.608,1792.6,1788.7,1791.5
2022-01-07 08:00:00+05:30,1791.526,1793.19,1787.6,1789.845
2022-01-07 12:00:00+05:30,1789.85,1793.92,1786.7,1791.245
2022-01-07 16:00:00+05:30,1791.15,1796.15,1782.3,1790.938
2022-01-07 20:00:00+05:30,1790.83,1798.65,1785.7,1796.353
2022-01-08 00:00:00+05:30,1796.26,1797.74,1793.2,1795.92
2022-01-10 04:00:00+05:30,1794.459,1796.74,1790.19,1794.0
2022-01-10 08:00:00+05:30,1794.28,1794.37,1790.2,1792.8
2022-01-10 12:00:00+05:30,1793.04,1800.68,1790.6,1799.3
2022-01-10 16:00:00+05:30,1799.53,1802.31,1789.5,1794.19
2022-01-10 20:00:00+05:30,1794.03,1801.47,1790.3,1799.9
2022-01-11 00:00:00+05:30,1800.14,1801.92,1798.4,1801.334
2022-01-11 04:00:00+05:30,1800.53,1806.39,1799.2,1805.21
2022-01-11 08:00:00+05:30,1805.19,1809.85,1803.8,1808.068
2022-01-11 12:00:00+05:30,1808.15,1810.24,1803.6,1805.968
2022-01-11 16:00:00+05:30,1806.046,1809.04,1800.9,1805.87
2022-01-11 20:00:00+05:30,1805.815,1820.14,1804.6,1819.938
2022-01-12 00:00:00+05:30,1819.88,1823.31,1818.0,1821.188
2022-01-12 04:00:00+05:30,1820.79,1822.54,1817.6,1819.42
2022-01-12 08:00:00+05:30,1819.42,1821.53,1816.5,1819.7
2022-01-12 12:00:00+05:30,1820.07,1820.42,1813.8,1817.43
2022-01-12 16:00:00+05:30,1817.308,1825.41,1815.1,1821.76
2022-01-12 20:00:00+05:30,1821.9,1827.91,1819.1,1826.015
2022-01-13 00:00:00+05:30,1825.92,1828.06,1824.3,1825.97
2022-01-13 04:00:00+05:30,1825.44,1826.64,1822.8,1824.34
2022-01-13 08:00:00+05:30,1824.24,1828.16,1823.2,1825.12
2022-01-13 12:00:00+05:30,1825.12,1827.59,1817.9,1822.58
2022-01-13 16:00:00+05:30,1822.47,1825.99,1817.0,1818.54
2022-01-13 20:00:00+05:30,1818.528,1821.99,1811.2,1820.38
2022-01-14 00:00:00+05:30,1820.5,1822.86,1819.1,1822.39
2022-01-14 04:00:00+05:30,1822.01,1825.59,1818.4,1825.15
2022-01-14 08:00:00+05:30,1825.15,1828.08,1823.9,1826.76
2022-01-14 12:00:00+05:30,1826.9,1829.144,1820.8,1823.65
2022-01-14 16:00:00+05:30,1823.5,1827.71,1818.4,1824.665
2022-01-14 20:00:00+05:30,1824.62,1825.94,1813.6,1817.15
2022-01-15 00:00:00+05:30,1817.03,1819.01,1815.4,1817.91
2022-01-17 04:00:00+05:30,1817.49,1819.37,1812.0,1818.128
2022-01-17 08:00:00+05:30,1818.098,1820.56,1816.7,1819.56
2022-01-17 12:00:00+05:30,1819.43,1823.21,1817.6,1820.748
2022-01-17 16:00:00+05:30,1820.72,1821.89,1818.1,1820.16
2022-01-17 20:00:00+05:30,1820.0,1820.17,1816.6,1817.9
2022-01-18 00:00:00+05:30,1818.15,1819.57,1817.3,1819.21
2022-01-18 04:00:00+05:30,1818.04,1822.39,1817.2,1821.69
2022-01-18 08:00:00+05:30,1821.758,1822.77,1814.4,1817.59
2022-01-18 12:00:00+05:30,1817.46,1817.98,1808.2,1810.018
2022-01-18 16:00:00+05:30,1809.96,1819.99,1805.0,1818.166
2022-01-18 20:00:00+05:30,1818.26,1820.12,1809.5,1813.5
2022-01-19 00:00:00+05:30,1813.38,1815.9,1811.9,1813.308
2022-01-19 04:00:00+05:30,1812.59,1815.11,1809.9,1811.72
2022-01-19 08:00:00+05:30,1811.6,1814.79,1809.3,1814.178
2022-01-19 12:00:00+05:30,1814.29,1819.43,1810.2,1818.71
2022-01-19 16:00:00+05:30,1818.624,1828.46,1815.7,1826.96
2022-01-19 20:00:00+05:30,1827.105,1842.87,1825.3,1841.815
2022-01-20 00:00:00+05:30,1841.74,1843.4,1839.0,1840.215
2022-01-20 04:00:00+05:30,1840.53,1844.1,1837.1,1839.99
2022-01-20 08:00:00+05:30,1839.915,1841.56,1837.3,1840.4
2022-01-20 12:00:00+05:30,1840.35,1842.13,1835.6,1837.048
2022-01-20 16:00:00+05:30,1836.8,1847.09,1835.3,1846.107
2022-01-20 20:00:00+05:30,1846.108,1847.94,1837.6,1841.42
2022-01-21 00:00:00+05:30,1841.451,1841.68,1836.2,1839.035
2022-01-21 04:00:00+05:30,1838.64,1841.61,1835.1,1841.14
2022-01-21 08:00:00+05:30,1841.15,1842.07,1838.6,1840.37
2022-01-21 12:00:00+05:30,1840.25,1842.8,1828.2,1833.85
2022-01-21 16:00:00+05:30,1833.85,1843.21,1830.2,1840.73
2022-01-21 20:00:00+05:30,1840.645,1840.81,1829.1,1832.04
2022-01-22 00:00:00+05:30,1832.05,1835.09,1827.4,1834.42
2022-01-24 04:00:00+05:30,1834.575,1837.4,1831.2,1836.494
2022-01-24 08:00:00+05:30,1836.61,1839.6,1834.4,1837.474
2022-01-24 12:00:00+05:30,1837.59,1844.33,1835.3,1839.89
2022-01-24 16:00:00+05:30,1839.875,1843.01,1831.9,1834.035
2022-01-24 20:00:00+05:30,1834.05,1843.08,1828.4,1841.14
2022-01-25 00:00:00+05:30,1840.8,1844.08,1836.6,1842.6
2022-01-25 04:00:00+05:30,1842.47,1843.624,1838.2,1840.104
2022-01-25 08:00:00+05:30,1840.18,1843.06,1838.9,1841.41
2022-01-25 12:00:00+05:30,1841.37,1843.34,1833.9,1837.65
2022-01-25 16:00:00+05:30,1837.77,1852.85,1836.1,1850.21
2022-01-25 20:00:00+05:30,1850.19,1852.66,1839.9,1852.18
2022-01-26 00:00:00+05:30,1852.03,1853.83,1846.0,1848.02
2022-01-26 04:00:00+05:30,1847.654,1850.09,1845.4,1847.584
2022-01-26 08:00:00+05:30,1847.47,1848.68,1845.3,1846.43
2022-01-26 12:00:00+05:30,1846.43,1847.754,1842.6,1846.9
2022-01-26 16:00:00+05:30,1846.74,1848.07,1830.4,1836.0
2022-01-26 20:00:00+05:30,1835.984,1838.65,1827.8,1829.05
2022-01-27 00:00:00+05:30,1828.9,1833.3,1814.6,1819.56
2022-01-27 04:00:00+05:30,1819.03,1822.14,1811.9,1816.1
2022-01-27 08:00:00+05:30,1816.348,1817.28,1808.9,1810.636
2022-01-27 12:00:00+05:30,1810.63,1816.9,1808.5,1811.618
2022-01-27 16:00:00+05:30,1811.574,1813.73,1797.2,1805.526
2022-01-27 20:00:00+05:30,1805.47,1807.63,1790.5,1794.26
2022-01-28 00:00:00+05:30,1794.26,1797.5,1791.2,1797.058
2022-01-28 04:00:00+05:30,1796.238,1799.33,1794.0,1798.62
2022-01-28 08:00:00+05:30,1798.52,1799.41,1795.7,1797.23
2022-01-28 12:00:00+05:30,1797.088,1797.79,1785.2,1787.16
2022-01-28 16:00:00+05:30,1787.04,1792.61,1779.3,1786.57
2022-01-28 20:00:00+05:30,1786.435,1792.99,1780.7,1786.62
2022-01-29 00:00:00+05:30,1786.51,1792.19,1783.1,1791.16
2022-01-31 04:00:00+05:30,1791.113,1791.928,1785.3,1788.59
2022-01-31 08:00:00+05:30,1788.54,1789.39,1784.4,1788.39
2022-01-31 12:00:00+05:30,1788.34,1792.49,1784.9,1791.87
2022-01-31 16:00:00+05:30,1791.74,1799.68,1788.6,1795.73
2022-01-31 20:00:00+05:30,1795.65,1798.75,1792.4,1797.89
2022-02-01 00:00:00+05:30,1797.75,1799.91,1795.2,1796.718
2022-02-01 04:00:00+05:30,1797.386,1799.4,1795.4,1797.81
2022-02-01 08:00:00+05:30,1797.81,1803.49,1794.5,1801.51
2022-02-01 12:00:00+05:30,1801.4,1807.55,1800.9,1806.57
2022-02-01 16:00:00+05:30,1806.47,1808.78,1799.7,1802.1
2022-02-01 20:00:00+05:30,1802.24,1807.94,1797.4,1800.924
2022-02-02 00:00:00+05:30,1800.79,1802.38,1797.4,1800.895
2022-02-02 04:00:00+05:30,1799.76,1801.64,1797.3,1798.69
2022-02-02 08:00:00+05:30,1798.57,1798.95,1795.7,1797.72
2022-02-02 12:00:00+05:30,1797.61,1803.64,1793.6,1802.54
2022-02-02 16:00:00+05:30,1802.54,1808.09,1799.4,1803.266
2022-02-02 20:00:00+05:30,1803.322,1810.78,1801.7,1809.115
2022-02-03 00:00:00+05:30,1809.158,1809.23,1803.9,1806.45
2022-02-03 04:00:00+05:30,1806.16,1808.98,1805.0,1806.54
2022-02-03 08:00:00+05:30,1806.4,1807.78,1804.0,1805.25
2022-02-03 12:00:00+05:30,1805.12,1806.06,1801.5,1802.8
2022-02-03 16:00:00+05:30,1803.05,1805.15,1787.9,1791.335
2022-02-03 20:00:00+05:30,1791.4,1807.63,1789.7,1805.23
2022-02-04 00:00:00+05:30,1805.298,1806.69,1803.4,1804.62
2022-02-04 04:00:00+05:30,1803.97,1807.57,1803.9,1806.13
2022-02-04 08:00:00+05:30,1806.084,1808.0,1804.6,1807.06
2022-02-04 12:00:00+05:30,1806.93,1814.444,1805.2,1813.31
2022-02-04 16:00:00+05:30,1813.31,1814.88,1791.5,1804.278
2022-02-04 20:00:00+05:30,1804.22,1810.43,1802.3,1807.61
2022-02-05 00:00:00+05:30,1807.62,1808.57,1804.8,1807.54
2022-02-07 04:00:00+05:30,1806.808,1815.34,1805.91,1809.2
2022-02-07 08:00:00+05:30,1809.58,1811.28,1807.8,1809.57
2022-02-07 12:00:00+05:30,1809.58,1814.19,1808.8,1810.274
2022-02-07 16:00:00+05:30,1810.28,1817.13,1809.5,1813.99
2022-02-07 20:00:00+05:30,1813.914,1821.23,1810.9,1821.15
2022-02-08 00:00:00+05:30,1821.084,1823.56,1819.0,1820.36
2022-02-08 04:00:00+05:30,1820.09,1823.29,1819.0,1822.03
2022-02-08 08:00:00+05:30,1821.93,1823.26,1817.9,1819.369
2022-02-08 12:00:00+05:30,1819.38,1821.04,1814.4,1819.04
2022-02-08 16:00:00+05:30,1818.91,1824.74,1816.1,1822.19
2022-02-08 20:00:00+05:30,1822.126,1828.38,1820.9,1828.11
