time,open,high,low,close
2022-01-03 00:00:00+05:30,75.351,76.43,74.26,75.83
2022-01-10 00:00:00+05:30,75.827,80.45,75.678,78.42
2022-01-17 00:00:00+05:30,78.421,84.755,77.84,84.213
2022-01-24 00:00:00+05:30,84.208,87.9,81.898,83.499
2022-01-31 00:00:00+05:30,83.5,88.815,82.616,87.821
2022-02-07 00:00:00+05:30,87.82,93.139,86.539,91.08
2022-02-14 00:00:00+05:30,91.079,95.062,88.4,95.039
2022-02-21 00:00:00+05:30,95.045,95.791,89.002,93.68
2022-02-28 00:00:00+05:30,93.67,100.503,90.051,96.429
2022-03-07 00:00:00+05:30,96.423,127.54,95.269,119.74
2022-03-14 00:00:00+05:30,119.75,129.416,99.778,101.424
2022-03-21 00:00:00+05:30,101.423,112.213,93.51,111.94
2022-03-28 00:00:00+05:30,111.95,116.613,104.481,104.891
2022-04-04 00:00:00+05:30,104.899,108.731,97.76,103.357
2022-04-11 00:00:00+05:30,103.355,105.571,92.916,94.103
2022-04-18 00:00:00+05:30,94.105,109.05,94.078,107.38
2022-04-25 00:00:00+05:30,107.41,108.14,95.245,98.995
2022-05-02 00:00:00+05:30,99.005,107.945,97.025,104.967
2022-05-09 00:00:00+05:30,104.963,111.341,102.075,102.725
2022-05-16 00:00:00+05:30,102.746,114.871,98.165,113.532
2022-05-23 00:00:00+05:30,113.505,115.531,105.09,110.305
2022-05-30 00:00:00+05:30,110.311,117.305,108.588,117.14
2022-06-06 00:00:00+05:30,117.545,120.964,111.193,118.258
2022-06-13 00:00:00+05:30,118.231,123.148,117.131,120.527
2022-06-20 00:00:00+05:30,120.519,123.659,108.24,110.25
2022-06-27 00:00:00+05:30,108.745,111.131,101.523,109.266
2022-07-04 00:00:00+05:30,109.262,113.995,104.538,110.51
2022-07-11 00:00:00+05:30,110.65,111.421,95.092,103.672
2022-07-18 00:00:00+05:30,103.7,103.885,90.542,102.427
2022-07-25 00:00:00+05:30,102.418,104.435,92.996,96.557
2022-08-01 00:00:00+05:30,96.557,101.867,92.417,93.861
2022-08-08 00:00:00+05:30,93.869,96.551,87.006,90.451
2022-08-15 00:00:00+05:30,90.447,95.036,86.817,89.344
2022-08-22 00:00:00+05:30,89.347,92.075,85.715,90.201
2022-08-29 00:00:00+05:30,90.201,97.356,90.196,96.911
2022-09-05 00:00:00+05:30,96.896,97.651,85.965,88.827
2022-09-12 00:00:00+05:30,88.937,89.461,81.18,87.812
2022-09-19 00:00:00+05:30,87.812,90.171,82.077,85.623
2022-09-26 00:00:00+05:30,85.627,86.658,76.477,76.713
2022-10-03 00:00:00+05:30,76.712,84.519,76.233,83.193
2022-10-10 00:00:00+05:30,83.199,93.619,83.104,91.079
2022-10-17 00:00:00+05:30,91.073,91.332,84.597,85.593
2022-10-24 00:00:00+05:30,85.588,87.119,82.064,84.609
2022-10-31 00:00:00+05:30,84.612,89.779,83.047,86.412
2022-11-07 00:00:00+05:30,86.408,93.729,85.897,91.652
2022-11-14 00:00:00+05:30,91.662,92.152,84.704,86.048
2022-11-21 00:00:00+05:30,86.053,88.654,75.269,79.987
2022-11-28 00:00:00+05:30,79.993,82.349,73.587,77.053
2022-12-05 00:00:00+05:30,77.037,83.319,76.274,77.358
